action step time valid done rdy ack
reciever 637 1951.7315210049362 1 0 1 1
sender 638 1952.6628894297305 1 0 0 1
consumer 639 1968.4605416965228 1 1 0 1
reciever 640 1970.5274267096597 1 1 0 0
sender 641 1971.6483674138813 1 1 1 0
consumer 642 1973.368070091832 1 0 1 0
reciever 643 1975.2218013003517 1 0 1 1
sender 644 1975.6918812471233 1 0 0 1
consumer 645 1976.1584276262395 1 1 0 1
reciever 646 1979.0183986583006 1 1 0 0
sender 647 1981.9011858823635 1 1 1 0
consumer 648 1993.7372336347885 1 0 1 0
reciever 649 1994.7425573409996 1 0 1 1
sender 650 1995.184899708885 1 0 0 1
producer 651 1995.4638824593521 0 0 0 1
producer 652 1999.4508558244672 1 0 0 1
consumer 653 2000.216496020243 1 1 0 1
reciever 654 2000.9883364688321 1 1 0 0
sender 655 2004.1990441799123 1 1 1 0
[Fault] 656 2007.620055326814 0 1 1 0
consumer 657 2013.107058307448 0 0 1 0
reciever 658 2013.296618523794 0 0 1 1
sender 659 2014.5871440622927 0 0 0 1
producer 660 2016.524981489862 1 0 0 1
producer 661 2021.514004806951 0 0 0 1
consumer 662 2023.0749473366088 0 1 0 1
reciever 663 2025.0029239095797 0 1 0 0
consumer 664 2033.7162309349171 0 0 0 0
producer 665 2034.6020360848145 1 0 0 0
sender 666 2034.6368139554413 1 0 1 0
reciever 667 2034.6925790645048 1 0 1 1
sender 668 2035.528576688951 1 0 0 1
consumer 669 2038.4800741913155 1 1 0 1
reciever 670 2039.1096062759525 1 1 0 0
sender 671 2041.8808178031902 1 1 1 0
consumer 672 2048.2731274919133 1 0 1 0
reciever 673 2048.7333645010317 1 0 1 1
sender 674 2048.883595582522 1 0 0 1
producer 675 2049.09357868933 0 0 0 1
producer 676 2051.8037877342585 1 0 0 1
producer 677 2055.210666564556 0 0 0 1
producer 678 2060.2048457889623 1 0 0 1
producer 679 2068.4573019153686 0 0 0 1
producer 680 2073.511104515808 1 0 0 1
consumer 681 2076.6645985414466 1 1 0 1
reciever 682 2077.036285024941 1 1 0 0
sender 683 2077.208271016726 1 1 1 0
consumer 684 2077.9707038623587 1 0 1 0
reciever 685 2078.0672007034927 1 0 1 1
sender 686 2078.0986035288947 1 0 0 1
producer 687 2098.0492545084753 0 0 0 1
producer 688 2098.1821437253234 1 0 0 1
producer 689 2099.631712721032 0 0 0 1
consumer 690 2109.669970304812 0 1 0 1
reciever 691 2112.4546900958535 0 1 0 0
consumer 692 2112.91052455641 0 0 0 0
producer 693 2115.769764388428 1 0 0 0
sender 694 2119.2475888918443 1 0 1 0
reciever 695 2120.2136872422266 1 0 1 1
sender 696 2120.5824304249463 1 0 0 1
consumer 697 2133.5887220169852 1 1 0 1
reciever 698 2135.5996445775736 1 1 0 0
sender 699 2136.7395793160813 1 1 1 0
consumer 700 2167.6372081177083 1 0 1 0
reciever 701 2169.990956156963 1 0 1 1
sender 702 2170.838431417912 1 0 0 1
consumer 703 2171.758249800424 1 1 0 1
producer 704 2175.929899626422 0 1 0 1
reciever 705 2176.5977027223776 0 1 0 0
producer 706 2184.3479784338656 1 1 0 0
sender 707 2185.1955535435714 1 1 1 0
consumer 708 2193.204991525306 1 0 1 0
reciever 709 2193.4941820664258 1 0 1 1
sender 710 2193.5582647171113 1 0 0 1
consumer 711 2195.318461322954 1 1 0 1
reciever 712 2196.0027536680004 1 1 0 0
consumer 713 2198.2870161539513 1 0 0 0
sender 714 2198.3348688455817 1 0 1 0
reciever 715 2198.460692797679 1 0 1 1
sender 716 2199.17650438611 1 0 0 1
producer 717 2206.1193874696046 0 0 0 1
consumer 718 2213.05676405337 0 1 0 1
reciever 719 2213.5192643139694 0 1 0 0
consumer 720 2214.507476140998 0 0 0 0
producer 721 2218.48342783127 1 0 0 0
sender 722 2223.5603112585777 1 0 1 0
reciever 723 2224.5154954751715 1 0 1 1
sender 724 2226.58713261086 1 0 0 1
consumer 725 2241.1548445234585 1 1 0 1
reciever 726 2241.4473516485505 1 1 0 0
producer 727 2241.8409453051254 0 1 0 0
producer 728 2242.6266501529713 1 1 0 0
sender 729 2242.725942102145 1 1 1 0
consumer 730 2242.8905123115005 1 0 1 0
reciever 731 2244.0381092435473 1 0 1 1
sender 732 2244.3370704149147 1 0 0 1
consumer 733 2250.675237220977 1 1 0 1
producer 734 2251.431407684392 0 1 0 1
producer 735 2251.9828107359976 1 1 0 1
reciever 736 2252.084348953477 1 1 0 0
sender 737 2252.481086860465 1 1 1 0
consumer 738 2259.9647771668456 1 0 1 0
reciever 739 2261.053529384058 1 0 1 1
sender 740 2261.3558633436364 1 0 0 1
consumer 741 2266.5390417043 1 1 0 1
reciever 742 2266.572658244597 1 1 0 0
sender 743 2268.9715967361167 1 1 1 0
consumer 744 2273.3048058822005 1 0 1 0
reciever 745 2273.33324909946 1 0 1 1
sender 746 2273.3844694348873 1 0 0 1
consumer 747 2282.602555843199 1 1 0 1
producer 748 2283.265488912596 0 1 0 1
reciever 749 2283.4456144315723 0 1 0 0
consumer 750 2292.52451224694 0 0 0 0
producer 751 2320.997282848106 1 0 0 0
sender 752 2322.1825093906346 1 0 1 0
reciever 753 2324.281444940649 1 0 1 1
sender 754 2325.0338095324714 1 0 0 1
producer 755 2326.15199479202 0 0 0 1
producer 756 2338.582992308935 1 0 0 1
producer 757 2341.2746147574326 0 0 0 1
consumer 758 2351.3787905894865 0 1 0 1
reciever 759 2352.510300695217 0 1 0 0
consumer 760 2367.6024291107246 0 0 0 0
producer 761 2376.3583530963297 1 0 0 0
sender 762 2377.4946904048957 1 0 1 0
reciever 763 2378.012086781048 1 0 1 1
sender 764 2379.483465725742 1 0 0 1
consumer 765 2380.2355694222815 1 1 0 1
reciever 766 2380.5056715656483 1 1 0 0
sender 767 2381.2928316215134 1 1 1 0
consumer 768 2387.338924016308 1 0 1 0
reciever 769 2388.9849311033654 1 0 1 1
sender 770 2389.480048405983 1 0 0 1
consumer 771 2392.5511039605935 1 1 0 1
reciever 772 2392.8675150999948 1 1 0 0
sender 773 2393.6005458584596 1 1 1 0
consumer 774 2408.831353302424 1 0 1 0
reciever 775 2409.8628934646317 1 0 1 1
sender 776 2410.215934514456 1 0 0 1
producer 777 2410.985380062665 0 0 0 1
producer 778 2421.4582672976117 1 0 0 1
consumer 779 2422.4337699099506 1 1 0 1
reciever 780 2422.654634597758 1 1 0 0
sender 781 2422.979761975704 1 1 1 0
consumer 782 2429.1234312051724 1 0 1 0
reciever 783 2429.1696911485064 1 0 1 1
consumer 784 2430.910066557694 1 1 1 1
sender 785 2431.0830162563925 1 1 0 1
reciever 786 2432.4784187176438 1 1 0 0
sender 787 2433.190932604495 1 1 1 0
consumer 788 2437.987839557829 1 0 1 0
reciever 789 2439.3275266512806 1 0 1 1
sender 790 2439.5520691171214 1 0 0 1
producer 791 2442.479432687287 0 0 0 1
producer 792 2444.258766822678 1 0 0 1
consumer 793 2445.1719240533753 1 1 0 1
reciever 794 2445.636241434786 1 1 0 0
sender 795 2446.2318099184963 1 1 1 0
consumer 796 2446.3434881957023 1 0 1 0
reciever 797 2446.873362584072 1 0 1 1
sender 798 2449.5211904993116 1 0 0 1
producer 799 2460.4717044051413 0 0 0 1
producer 800 2461.0001227287626 1 0 0 1
producer 801 2465.8835785203064 0 0 0 1
consumer 802 2466.8946895033164 0 1 0 1
reciever 803 2467.4982239760325 0 1 0 0
producer 804 2470.0565265241494 1 1 0 0
sender 805 2470.8830930920017 1 1 1 0
[Fault] 806 2482.1129212009923 0 1 1 0
consumer 807 2491.81023248544 0 0 1 0
reciever 808 2491.9837186130308 0 0 1 1
sender 809 2492.5150133919115 0 0 0 1
producer 810 2497.7014262447083 1 0 0 1
consumer 811 2500.970416198309 1 1 0 1
reciever 812 2501.15408871062 1 1 0 0
sender 813 2501.2365074643117 1 1 1 0
consumer 814 2515.500529099392 1 0 1 0
reciever 815 2516.8874217550965 1 0 1 1
sender 816 2516.891612083762 1 0 0 1
consumer 817 2520.5296664805023 1 1 0 1
reciever 818 2521.2397141768497 1 1 0 0
sender 819 2521.854414531822 1 1 1 0
consumer 820 2524.0198059434215 1 0 1 0
reciever 821 2525.841905778156 1 0 1 1
consumer 822 2527.3639715372124 1 1 1 1
sender 823 2527.657277843013 1 1 0 1
reciever 824 2528.254681575554 1 1 0 0
sender 825 2528.309274399401 1 1 1 0
consumer 826 2530.8280913310705 1 0 1 0
reciever 827 2531.568539617194 1 0 1 1
sender 828 2531.771131141576 1 0 0 1
producer 829 2532.405456534462 0 0 0 1
consumer 830 2541.8076272768267 0 1 0 1
reciever 831 2541.8379748129305 0 1 0 0
consumer 832 2542.4387965784013 0 0 0 0
producer 833 2550.4004886873972 1 0 0 0
sender 834 2550.4955197689737 1 0 1 0
reciever 835 2552.198976265045 1 0 1 1
consumer 836 2555.2211441750383 1 1 1 1
sender 837 2555.320105054066 1 1 0 1
reciever 838 2556.4019554005663 1 1 0 0
sender 839 2556.765746783455 1 1 1 0
consumer 840 2564.0741079538093 1 0 1 0
reciever 841 2564.339660463283 1 0 1 1
sender 842 2564.621210127486 1 0 0 1
producer 843 2566.5002703793757 0 0 0 1
consumer 844 2568.7122576182223 0 1 0 1
reciever 845 2571.949477348388 0 1 0 0
producer 846 2572.672565853696 1 1 0 0
sender 847 2574.1847913858023 1 1 1 0
consumer 848 2581.663292765255 1 0 1 0
reciever 849 2581.6724735831363 1 0 1 1
sender 850 2581.763619634924 1 0 0 1
producer 851 2582.5728382709035 0 0 0 1
producer 852 2589.4751684420894 1 0 0 1
producer 853 2589.899003985645 0 0 0 1
consumer 854 2595.367788775356 0 1 0 1
reciever 855 2595.4126158807544 0 1 0 0
consumer 856 2597.2845121201585 0 0 0 0
producer 857 2597.5227962757913 1 0 0 0
sender 858 2598.7244029160456 1 0 1 0
reciever 859 2600.775229146936 1 0 1 1
sender 860 2600.920801144151 1 0 0 1
consumer 861 2602.709649279745 1 1 0 1
reciever 862 2603.5261984446565 1 1 0 0
sender 863 2603.5683632646465 1 1 1 0
consumer 864 2621.7189182917173 1 0 1 0
reciever 865 2623.3008995431846 1 0 1 1
sender 866 2624.9579674727556 1 0 0 1
producer 867 2626.912354380587 0 0 0 1
consumer 868 2628.649947874375 0 1 0 1
reciever 869 2629.002944671364 0 1 0 0
consumer 870 2633.855564448298 0 0 0 0
producer 871 2664.89785513882 1 0 0 0
producer 872 2665.4460141784725 0 0 0 0
producer 873 2671.2466109808543 1 0 0 0
sender 874 2671.250867488671 1 0 1 0
reciever 875 2675.166101090522 1 0 1 1
sender 876 2675.8867201162207 1 0 0 1
consumer 877 2676.365883840749 1 1 0 1
reciever 878 2676.382969847051 1 1 0 0
sender 879 2676.4371941622735 1 1 1 0
consumer 880 2678.8665220021862 1 0 1 0
reciever 881 2679.2201738591725 1 0 1 1
sender 882 2680.4602506029687 1 0 0 1
consumer 883 2684.4188297241303 1 1 0 1
reciever 884 2686.4479248377515 1 1 0 0
sender 885 2686.6264818720474 1 1 1 0
consumer 886 2694.165798640828 1 0 1 0
reciever 887 2696.4824376063125 1 0 1 1
sender 888 2699.2131036392257 1 0 0 1
consumer 889 2699.661316640639 1 1 0 1
reciever 890 2699.984240149881 1 1 0 0
sender 891 2700.015472714415 1 1 1 0
consumer 892 2711.3789975646728 1 0 1 0
reciever 893 2712.8645557544664 1 0 1 1
sender 894 2714.567744896015 1 0 0 1
producer 895 2715.6489502197896 0 0 0 1
consumer 896 2717.9588247463575 0 1 0 1
reciever 897 2718.1652277300564 0 1 0 0
producer 898 2718.610773181167 1 1 0 0
sender 899 2720.6350617659446 1 1 1 0
consumer 900 2726.1647305456804 1 0 1 0
reciever 901 2726.3086990775246 1 0 1 1
sender 902 2729.4149629103604 1 0 0 1
consumer 903 2730.4850672206376 1 1 0 1
reciever 904 2730.878227561318 1 1 0 0
sender 905 2731.2632476984804 1 1 1 0
consumer 906 2732.1736437313984 1 0 1 0
reciever 907 2733.86128478843 1 0 1 1
consumer 908 2735.4358465909536 1 1 1 1
sender 909 2735.7904772576067 1 1 0 1
reciever 910 2736.004626573497 1 1 0 0
sender 911 2736.856913217708 1 1 1 0
consumer 912 2737.2523501809815 1 0 1 0
reciever 913 2737.6461218304285 1 0 1 1
sender 914 2738.182756502272 1 0 0 1
consumer 915 2744.6130842453663 1 1 0 1
reciever 916 2749.107723728338 1 1 0 0
sender 917 2749.207136322382 1 1 1 0
consumer 918 2755.436746512144 1 0 1 0
reciever 919 2755.4480201328697 1 0 1 1
sender 920 2755.5887700604144 1 0 0 1
consumer 921 2756.7747994158653 1 1 0 1
reciever 922 2757.3800192185336 1 1 0 0
consumer 923 2758.491167504526 1 0 0 0
sender 924 2760.2359819835483 1 0 1 0
reciever 925 2760.612679526663 1 0 1 1
sender 926 2762.4940653379276 1 0 0 1
consumer 927 2766.5635497856247 1 1 0 1
reciever 928 2768.681076960978 1 1 0 0
sender 929 2769.0541627756124 1 1 1 0
consumer 930 2775.141228577369 1 0 1 0
reciever 931 2775.7355857413113 1 0 1 1
sender 932 2776.0492045141355 1 0 0 1
producer 933 2776.107330190355 0 0 0 1
consumer 934 2780.63900001302 0 1 0 1
reciever 935 2780.8499720697077 0 1 0 0
producer 936 2781.9968995557183 1 1 0 0
producer 937 2782.0665975245824 0 1 0 0
consumer 938 2789.183676545624 0 0 0 0
producer 939 2789.529206870956 1 0 0 0
producer 940 2793.4060893043165 0 0 0 0
producer 941 2797.5337054411143 1 0 0 0
sender 942 2798.385931121208 1 0 1 0
reciever 943 2798.641678922205 1 0 1 1
sender 944 2798.984985816699 1 0 0 1
consumer 945 2808.1647171443124 1 1 0 1
reciever 946 2808.8518046207328 1 1 0 0
sender 947 2809.7267203303372 1 1 1 0
consumer 948 2810.240573874431 1 0 1 0
reciever 949 2811.1940958794635 1 0 1 1
sender 950 2812.2510228549017 1 0 0 1
producer 951 2819.5184620183904 0 0 0 1
producer 952 2834.487582475683 1 0 0 1
consumer 953 2836.6203010529202 1 1 0 1
reciever 954 2836.7663081020037 1 1 0 0
sender 955 2837.2297687820446 1 1 1 0
consumer 956 2849.916115702137 1 0 1 0
reciever 957 2850.0971235752877 1 0 1 1
sender 958 2851.9188404696106 1 0 0 1
consumer 959 2864.513285192018 1 1 0 1
reciever 960 2866.6676974075594 1 1 0 0
sender 961 2867.3619123661815 1 1 1 0
consumer 962 2874.292002588711 1 0 1 0
reciever 963 2875.082163603307 1 0 1 1
sender 964 2875.7278978431987 1 0 0 1
producer 965 2877.109548645102 0 0 0 1
producer 966 2879.9690521522593 1 0 0 1
producer 967 2881.4410798224876 0 0 0 1
consumer 968 2883.601652923746 0 1 0 1
reciever 969 2883.8296581002874 0 1 0 0
consumer 970 2887.7107997367757 0 0 0 0
producer 971 2890.8302668035053 1 0 0 0
sender 972 2891.6366800583924 1 0 1 0
reciever 973 2892.83035877977 1 0 1 1
sender 974 2893.3780440803785 1 0 0 1
producer 975 2908.5389713106038 0 0 0 1
consumer 976 2910.5983092896117 0 1 0 1
reciever 977 2913.7033622568183 0 1 0 0
consumer 978 2917.3073216435073 0 0 0 0
producer 979 2922.4387878886587 1 0 0 0
sender 980 2922.578583466423 1 0 1 0
reciever 981 2922.966881241829 1 0 1 1
sender 982 2925.0431123092867 1 0 0 1
consumer 983 2932.8281656414206 1 1 0 1
reciever 984 2932.99459999201 1 1 0 0
sender 985 2933.069868460821 1 1 1 0
consumer 986 2934.251529683758 1 0 1 0
reciever 987 2934.3369391360843 1 0 1 1
sender 988 2934.4814953621635 1 0 0 1
consumer 989 2940.7248632765773 1 1 0 1
reciever 990 2942.90434218836 1 1 0 0
sender 991 2943.4451414471077 1 1 1 0
consumer 992 2943.836129150393 1 0 1 0
reciever 993 2944.3574707093267 1 0 1 1
sender 994 2944.6697322095865 1 0 0 1
producer 995 2948.8818639166107 0 0 0 1
consumer 996 2958.540419788983 0 1 0 1
reciever 997 2958.758631331187 0 1 0 0
consumer 998 2962.7409391376127 0 0 0 0
producer 999 2966.8461516388265 1 0 0 0
sender 1000 2966.994332471228 1 0 1 0
reciever 1001 2967.021737008732 1 0 1 1
sender 1002 2967.03000930983 1 0 0 1
consumer 1003 2967.0733246789796 1 1 0 1
producer 1004 2967.3652073531753 0 1 0 1
reciever 1005 2967.9496423815353 0 1 0 0
producer 1006 2974.0063148784593 1 1 0 0
sender 1007 2975.635574382024 1 1 1 0
consumer 1008 2975.877040646188 1 0 1 0
reciever 1009 2975.952007198504 1 0 1 1
sender 1010 2977.5745763262657 1 0 0 1
consumer 1011 2981.9216573047033 1 1 0 1
reciever 1012 2982.3523111647496 1 1 0 0
sender 1013 2984.51290592385 1 1 1 0
consumer 1014 2989.052996363137 1 0 1 0
reciever 1015 2989.702167503736 1 0 1 1
sender 1016 2990.014949340115 1 0 0 1
consumer 1017 3001.7449348930145 1 1 0 1
reciever 1018 3002.3385818729334 1 1 0 0
sender 1019 3002.4599908762984 1 1 1 0
consumer 1020 3019.4236412481846 1 0 1 0
reciever 1021 3019.4576425183727 1 0 1 1
sender 1022 3019.961995239571 1 0 0 1
consumer 1023 3029.1857569040994 1 1 0 1
reciever 1024 3029.623620644296 1 1 0 0
sender 1025 3032.399653925305 1 1 1 0
consumer 1026 3032.653474873297 1 0 1 0
reciever 1027 3035.89009896492 1 0 1 1
sender 1028 3036.408564511075 1 0 0 1
producer 1029 3038.7884588729935 0 0 0 1
consumer 1030 3039.9163197205853 0 1 0 1
reciever 1031 3040.3159671532994 0 1 0 0
consumer 1032 3047.7736888619347 0 0 0 0
producer 1033 3055.382846620804 1 0 0 0
sender 1034 3055.823241052536 1 0 1 0
reciever 1035 3056.214638984379 1 0 1 1
sender 1036 3056.516980876982 1 0 0 1
producer 1037 3059.190456462669 0 0 0 1
producer 1038 3059.5836298133027 1 0 0 1
consumer 1039 3063.9117348770574 1 1 0 1
reciever 1040 3067.4734732262714 1 1 0 0
sender 1041 3068.72251168168 1 1 1 0
consumer 1042 3070.526584978245 1 0 1 0
reciever 1043 3071.819616845984 1 0 1 1
sender 1044 3072.226711450479 1 0 0 1
consumer 1045 3079.0473993150413 1 1 0 1
reciever 1046 3080.0411317123394 1 1 0 0
sender 1047 3080.9365525325284 1 1 1 0
consumer 1048 3094.096502472756 1 0 1 0
reciever 1049 3095.027432482267 1 0 1 1
sender 1050 3095.1715648377767 1 0 0 1
consumer 1051 3095.8910342550525 1 1 0 1
reciever 1052 3096.663932552847 1 1 0 0
producer 1053 3098.9946638591796 0 1 0 0
producer 1054 3101.95744613946 1 1 0 0
producer 1055 3102.6172143381373 0 1 0 0
consumer 1056 3111.5810005642106 0 0 0 0
producer 1057 3122.848534942554 1 0 0 0
sender 1058 3123.7248637205585 1 0 1 0
reciever 1059 3126.5720988757867 1 0 1 1
sender 1060 3128.6351910206185 1 0 0 1
consumer 1061 3135.1570361956706 1 1 0 1
reciever 1062 3136.598886957115 1 1 0 0
sender 1063 3136.6692541239463 1 1 1 0
consumer 1064 3146.1230917702096 1 0 1 0
reciever 1065 3147.271035346363 1 0 1 1
sender 1066 3147.6907231241967 1 0 0 1
consumer 1067 3152.3346311146984 1 1 0 1
reciever 1068 3153.1337921470904 1 1 0 0
sender 1069 3154.292035209417 1 1 1 0
consumer 1070 3156.0628764153025 1 0 1 0
reciever 1071 3156.1586752360404 1 0 1 1
sender 1072 3157.9234959934215 1 0 0 1
consumer 1073 3166.0439915699276 1 1 0 1
reciever 1074 3169.586670535991 1 1 0 0
sender 1075 3170.290473942569 1 1 1 0
consumer 1076 3181.459809881451 1 0 1 0
reciever 1077 3182.17351477738 1 0 1 1
sender 1078 3182.2070840834895 1 0 0 1
producer 1079 3187.830878821618 0 0 0 1
producer 1080 3192.868162262568 1 0 0 1
consumer 1081 3198.7153319365493 1 1 0 1
producer 1082 3199.6713613052566 0 1 0 1
reciever 1083 3200.8645617954985 0 1 0 0
producer 1084 3206.6531662279135 1 1 0 0
sender 1085 3206.683080025136 1 1 1 0
consumer 1086 3208.5245934267355 1 0 1 0
reciever 1087 3209.266694951661 1 0 1 1
sender 1088 3209.399802781563 1 0 0 1
producer 1089 3216.3918376379575 0 0 0 1
producer 1090 3231.9237654429494 1 0 0 1
consumer 1091 3232.797707592029 1 1 0 1
reciever 1092 3233.1869721717876 1 1 0 0
producer 1093 3233.4969844024336 0 1 0 0
consumer 1094 3249.3178779090795 0 0 0 0
producer 1095 3259.1515245189344 1 0 0 0
sender 1096 3262.03682731713 1 0 1 0
reciever 1097 3265.028695959462 1 0 1 1
sender 1098 3265.068566702167 1 0 0 1
consumer 1099 3267.2160594534816 1 1 0 1
reciever 1100 3267.829659040366 1 1 0 0
consumer 1101 3268.5602011074593 1 0 0 0
sender 1102 3270.0043291271977 1 0 1 0
reciever 1103 3270.7378008591986 1 0 1 1
sender 1104 3272.3942350412945 1 0 0 1
producer 1105 3274.2654334462395 0 0 0 1
consumer 1106 3276.9700519914136 0 1 0 1
reciever 1107 3277.15354490222 0 1 0 0
producer 1108 3286.9311785881973 1 1 0 0
sender 1109 3287.2732922958985 1 1 1 0
[Fault] 1110 3307.8532918444607 0 1 1 0
consumer 1111 3335.904992054028 0 0 1 0
reciever 1112 3336.040608349329 0 0 1 1
consumer 1113 3336.304387786711 0 1 1 1
sender 1114 3338.428805671342 0 1 0 1
reciever 1115 3338.6968431521095 0 1 0 0
consumer 1116 3343.1637138380784 0 0 0 0
producer 1117 3345.482106246428 1 0 0 0
sender 1118 3345.4872068758577 1 0 1 0
reciever 1119 3345.9692749991573 1 0 1 1
sender 1120 3346.011237842967 1 0 0 1
consumer 1121 3347.228826568489 1 1 0 1
reciever 1122 3347.7427842281386 1 1 0 0
sender 1123 3348.5908228307844 1 1 1 0
consumer 1124 3369.526298853492 1 0 1 0
reciever 1125 3369.681746930764 1 0 1 1
sender 1126 3369.713738409388 1 0 0 1
